     1        2:1        1:0      +  *0.747  0.253
 44542        1:0        1:0         *0.991  0.009
 44543        1:0        1:0         *0.805  0.195
 44544        1:0        1:0         *0.824  0.176
 44545        1:0        1:0         *0.995  0.005
 44546        1:0        1:0         *0.994  0.006
 44547        1:0        1:0         *0.978  0.022
 44548        1:0        1:0         *0.944  0.056
 44549        1:0        2:1      +   0.276 *0.724
 44550        1:0        1:0         *0.894  0.106
 44551        1:0        1:0         *0.991  0.009
 44552        1:0        1:0         *0.97   0.03 
 44553        1:0        1:0         *0.98   0.02 
 44554        1:0        1:0         *0.988  0.012
 44555        1:0        1:0         *0.963  0.037
 44556        1:0        1:0         *0.994  0.006
 44557        1:0        1:0         *0.99   0.01 
 44558        1:0        1:0         *0.963  0.037
 44559        1:0        1:0         *0.804  0.196
 44560        1:0        1:0         *0.704  0.296
 44561        1:0        1:0         *0.997  0.003
 44562        1:0        1:0         *0.997  0.003
 44563        1:0        1:0         *0.997  0.003
 44564        1:0        1:0         *0.993  0.007
 44565        1:0        1:0         *0.957  0.043
 44566        1:0        1:0         *0.939  0.061
 44567        1:0        1:0         *0.97   0.03 
 44568        1:0        1:0         *0.975  0.025
 44569        1:0        1:0         *0.979  0.021
 44570        1:0        1:0         *0.94   0.06 
 44571        1:0        1:0         *0.984  0.016
 44572        1:0        2:1      +   0.078 *0.922
 44573        1:0        1:0         *0.952  0.048
 44574        1:0        1:0         *0.941  0.059
 44575        1:0        1:0         *0.996  0.004
 44576        1:0        1:0         *0.919  0.081
 44577        1:0        2:1      +   0.051 *0.949
 44578        1:0        1:0         *0.983  0.017
 44579        1:0        1:0         *0.959  0.041
 44580        1:0        2:1      +   0.497 *0.503
 44581        1:0        2:1      +   0.221 *0.779
 44582        1:0        1:0         *0.98   0.02 
 44583        1:0        1:0         *0.833  0.167
 44584        1:0        1:0         *0.962  0.038
 44585        1:0        1:0         *0.999  0.001
 44586        1:0        1:0         *0.965  0.035
 44587        1:0        1:0         *0.666  0.334
 44588        1:0        1:0         *0.869  0.131
 44589        1:0        1:0         *0.996  0.004
 44590        1:0        1:0         *0.997  0.003
 44591        1:0        1:0         *0.965  0.035
 44592        1:0        1:0         *0.997  0.003
 44593        1:0        1:0         *0.996  0.004
 44594        1:0        1:0         *0.996  0.004
 44595        1:0        1:0         *0.979  0.021
 44596        1:0        1:0         *0.736  0.264
 44597        1:0        1:0         *0.997  0.003
 44598        1:0        1:0         *0.984  0.016
 44599        1:0        2:1      +   0.107 *0.893
 44600        1:0        1:0         *0.992  0.008
 44601        1:0        1:0         *0.923  0.077
 44602        1:0        1:0         *0.956  0.044
 44603        1:0        1:0         *0.999  0.001
 44604        1:0        1:0         *0.988  0.012
 44605        1:0        1:0         *0.998  0.002
 44606        1:0        1:0         *0.994  0.006
 44607        1:0        1:0         *0.996  0.004
 44608        1:0        1:0         *0.921  0.079
 44609        1:0        1:0         *0.987  0.013
 44610        1:0        2:1      +   0.078 *0.922
 44611        1:0        1:0         *0.505  0.495
 44612        1:0        1:0         *0.887  0.113
 44613        1:0        1:0         *0.993  0.007
 44614        1:0        1:0         *0.997  0.003
 44615        1:0        1:0         *0.998  0.002
 44616        1:0        1:0         *0.995  0.005
 44617        1:0        1:0         *0.996  0.004
 44618        1:0        1:0         *0.998  0.002
 44619        1:0        1:0         *0.994  0.006
 44620        1:0        1:0         *0.949  0.051
 44621        1:0        1:0         *0.753  0.247
 44622        1:0        1:0         *0.847  0.153
 44623        1:0        1:0         *0.671  0.329
 44624        1:0        1:0         *0.995  0.005
 44625        1:0        1:0         *0.997  0.003
 44626        1:0        2:1      +   0.374 *0.626
 44627        1:0        1:0         *0.997  0.003
 44628        1:0        1:0         *0.997  0.003
 44629        1:0        1:0         *0.993  0.007
 44630        1:0        1:0         *0.996  0.004
 44631        1:0        1:0         *0.97   0.03 
 44632        1:0        1:0         *0.981  0.019
 44633        1:0        1:0         *0.963  0.037
 44634        1:0        1:0         *0.998  0.002
 44635        1:0        1:0         *0.991  0.009
 44636        1:0        1:0         *0.971  0.029
 44637        1:0        1:0         *0.995  0.005
 44638        1:0        1:0         *0.997  0.003
 44639        1:0        1:0         *0.998  0.002
 44640        1:0        1:0         *0.996  0.004
 44641        1:0        1:0         *0.998  0.002
 44642        1:0        1:0         *0.996  0.004
 44643        1:0        1:0         *0.996  0.004
 44644        1:0        1:0         *0.87   0.13 
 44645        1:0        1:0         *0.976  0.024
 44646        1:0        1:0         *0.845  0.155
 44647        1:0        1:0         *0.539  0.461
 44648        1:0        1:0         *0.98   0.02 
 44649        1:0        1:0         *0.85   0.15 
 44650        1:0        1:0         *0.942  0.058
 44651        1:0        1:0         *0.993  0.007
 44652        1:0        1:0         *0.762  0.238
 44653        1:0        1:0         *0.969  0.031
 44654        1:0        1:0         *0.998  0.002
 44655        1:0        1:0         *0.997  0.003
 44656        1:0        2:1      +   0.311 *0.689
 44657        1:0        1:0         *0.973  0.027
 44658        1:0        1:0         *0.995  0.005
 44659        1:0        1:0         *0.941  0.059
 44660        1:0        1:0         *0.991  0.009
 44661        1:0        2:1      +   0.176 *0.824
 44662        1:0        1:0         *0.998  0.002
 44663        1:0        1:0         *0.879  0.121
 44664        1:0        2:1      +   0.227 *0.773
 44665        1:0        1:0         *0.993  0.007
 44666        1:0        1:0         *0.996  0.004
 44667        1:0        1:0         *0.989  0.011
 44668        1:0        1:0         *0.999  0.001
 44669        1:0        2:1      +   0.035 *0.965
 44670        1:0        1:0         *0.935  0.065
 44671        1:0        1:0         *0.963  0.037
 44672        1:0        1:0         *0.998  0.002
 44673        1:0        2:1      +   0.373 *0.627
 44674        1:0        1:0         *0.986  0.014
 44675        1:0        1:0         *0.927  0.073
 44676        1:0        1:0         *0.999  0.001
 44677        1:0        1:0         *0.992  0.008
 44678        1:0        1:0         *0.993  0.007
 44679        1:0        1:0         *0.997  0.003
 44680        1:0        1:0         *0.978  0.022
 44681        1:0        1:0         *0.997  0.003
 44682        1:0        1:0         *0.719  0.281
 44683        1:0        1:0         *0.862  0.138
 44684        1:0        1:0         *0.999  0.001
 44685        1:0        1:0         *0.996  0.004
 44686        1:0        1:0         *0.982  0.018
 44687        1:0        1:0         *0.956  0.044
 44688        1:0        1:0         *0.991  0.009
 44689        1:0        1:0         *0.995  0.005
 44690        1:0        1:0         *0.997  0.003
 44691        1:0        1:0         *0.991  0.009
 44692        1:0        1:0         *0.967  0.033
 44693        1:0        1:0         *0.993  0.007
 44694        1:0        1:0         *0.995  0.005
 44695        1:0        1:0         *0.993  0.007
 44696        1:0        1:0         *0.848  0.152
 44697        1:0        1:0         *0.794  0.206
 44698        1:0        1:0         *0.985  0.015
 44699        1:0        1:0         *0.902  0.098
 44700        1:0        1:0         *0.963  0.037
 44701        1:0        1:0         *0.93   0.07 
 44702        1:0        1:0         *0.918  0.082
 44703        1:0        1:0         *0.998  0.002
 44704        1:0        2:1      +   0.47  *0.53 
 44705        1:0        2:1      +   0.357 *0.643
 44706        1:0        1:0         *0.991  0.009
 44707        1:0        1:0         *0.997  0.003
 44708        1:0        1:0         *0.971  0.029
 44709        1:0        1:0         *0.971  0.029
 44710        1:0        2:1      +   0.457 *0.543
 44711        1:0        1:0         *0.969  0.031
 44712        1:0        1:0         *0.961  0.039
 44713        1:0        1:0         *0.982  0.018
 44714        1:0        1:0         *0.995  0.005
 44715        1:0        1:0         *0.991  0.009
 44716        1:0        1:0         *0.998  0.002
 44717        1:0        1:0         *0.959  0.041
 44718        1:0        1:0         *0.992  0.008
 44719        1:0        1:0         *0.997  0.003
 44720        1:0        1:0         *0.992  0.008
 44721        1:0        1:0         *0.982  0.018
 44722        1:0        1:0         *0.997  0.003
 44723        1:0        1:0         *0.964  0.036
 44724        1:0        1:0         *0.503  0.497
 44725        1:0        1:0         *0.588  0.412
 44726        1:0        2:1      +   0.05  *0.95 
 44727        1:0        1:0         *0.953  0.047
 44728        1:0        1:0         *0.985  0.015
 44729        1:0        1:0         *0.927  0.073
 44730        1:0        1:0         *0.992  0.008
 44731        1:0        1:0         *0.992  0.008
 44732        1:0        2:1      +   0.276 *0.724
 44733        1:0        1:0         *0.994  0.006
 44734        1:0        1:0         *0.972  0.028
 44735        1:0        1:0         *0.985  0.015
 44736        1:0        1:0         *0.998  0.002
 44737        1:0        2:1      +   0.412 *0.588
 44738        1:0        1:0         *0.765  0.235
 44739        1:0        1:0         *0.996  0.004
 44740        1:0        1:0         *0.671  0.329
 44741        1:0        2:1      +   0.116 *0.884
 44742        1:0        1:0         *0.999  0.001
 44743        1:0        2:1      +   0.37  *0.63 
 44744        1:0        1:0         *0.995  0.005
 44745        1:0        1:0         *0.999  0.001
 44746        1:0        1:0         *0.98   0.02 
 44747        1:0        1:0         *0.978  0.022
 44748        1:0        1:0         *0.992  0.008
 44749        1:0        1:0         *0.959  0.041
 44750        1:0        2:1      +   0     *1    
 44751        1:0        1:0         *0.988  0.012
 44752        1:0        1:0         *0.925  0.075
 44753        1:0        1:0         *0.992  0.008
 44754        1:0        1:0         *0.593  0.407
 44755        1:0        1:0         *0.884  0.116
 44756        1:0        1:0         *0.859  0.141
 44757        1:0        2:1      +   0.135 *0.865
 44758        1:0        1:0         *0.789  0.211
 44759        1:0        1:0         *0.994  0.006
 44760        1:0        1:0         *0.998  0.002
 44761        1:0        1:0         *0.993  0.007
 44762        1:0        1:0         *0.997  0.003
 44763        1:0        1:0         *0.998  0.002
 44764        1:0        1:0         *0.54   0.46 
 44765        1:0        1:0         *0.998  0.002
 44766        1:0        2:1      +   0.086 *0.914
 44767        1:0        1:0         *0.999  0.001
 44768        1:0        1:0         *0.996  0.004
 44769        1:0        1:0         *0.997  0.003
 44770        1:0        1:0         *0.993  0.007
 44771        1:0        1:0         *0.913  0.087
 44772        1:0        1:0         *0.998  0.002
 44773        1:0        2:1      +   0     *1    
 44774        1:0        1:0         *0.946  0.054
 44775        1:0        1:0         *0.974  0.026
 44776        1:0        1:0         *0.996  0.004
 44777        1:0        1:0         *0.958  0.042
 44778        1:0        1:0         *0.967  0.033
 44779        1:0        1:0         *0.997  0.003
 44780        1:0        1:0         *0.919  0.081
 44781        1:0        1:0         *0.676  0.324
 44782        1:0        1:0         *0.969  0.031
 44783        1:0        1:0         *0.997  0.003
 44784        1:0        1:0         *0.996  0.004
 44785        1:0        1:0         *0.616  0.384
 44786        1:0        1:0         *0.905  0.095
 44787        1:0        2:1      +   0.433 *0.567
 44788        1:0        2:1      +   0.096 *0.904
 44789        1:0        1:0         *0.705  0.295
 44790        1:0        1:0         *0.993  0.007
 44791        1:0        1:0         *0.879  0.121
 44792        1:0        1:0         *0.979  0.021
 44793        1:0        1:0         *0.969  0.031
 44794        1:0        2:1      +   0.182 *0.818
 44795        1:0        2:1      +   0.147 *0.853
 44796        1:0        1:0         *0.981  0.019
 44797        1:0        1:0         *0.998  0.002
 44798        1:0        1:0         *0.998  0.002
 44799        1:0        1:0         *0.997  0.003
 44800        1:0        1:0         *0.991  0.009
 44801        1:0        1:0         *0.992  0.008
 44802        1:0        1:0         *0.994  0.006
 44803        1:0        1:0         *0.993  0.007
 44804        1:0        1:0         *0.907  0.093
 44805        1:0        1:0         *0.773  0.227
 44806        1:0        1:0         *0.956  0.044
 44807        1:0        1:0         *0.995  0.005
 44808        1:0        1:0         *0.558  0.442
 44809        1:0        1:0         *0.991  0.009
 44810        1:0        1:0         *0.999  0.001
 44811        1:0        1:0         *0.985  0.015
 44812        1:0        2:1      +   0.149 *0.851
 44813        1:0        1:0         *0.994  0.006
 44814        1:0        1:0         *0.969  0.031
 44815        1:0        1:0         *0.794  0.206
 44816        1:0        1:0         *0.994  0.006
 44817        1:0        1:0         *0.985  0.015
 44818        1:0        1:0         *0.998  0.002
 44819        1:0        1:0         *0.99   0.01 
 44820        1:0        1:0         *0.998  0.002
 44821        1:0        1:0         *0.724  0.276
 44822        1:0        1:0         *0.946  0.054
 44823        1:0        1:0         *0.995  0.005
 44824        1:0        2:1      +   0.391 *0.609
 44825        1:0        1:0         *0.992  0.008
 44826        1:0        2:1      +   0.191 *0.809
 44827        1:0        1:0         *0.603  0.397
 44828        1:0        2:1      +   0.086 *0.914
 44829        1:0        2:1      +   0.26  *0.74 
 44830        1:0        1:0         *0.94   0.06 
 44831        1:0        1:0         *0.969  0.031
 44832        1:0        2:1      +   0.026 *0.974
 44833        1:0        1:0         *0.994  0.006
 44834        1:0        1:0         *0.95   0.05 
 44835        1:0        1:0         *0.806  0.194
 44836        1:0        1:0         *0.621  0.379
 44837        1:0        2:1      +   0.364 *0.636
 44838        1:0        1:0         *0.928  0.072
 44839        1:0        2:1      +   0.062 *0.938
 44840        1:0        1:0         *0.898  0.102
 44841        1:0        1:0         *0.825  0.175
 44842        1:0        1:0         *0.994  0.006
 44843        1:0        1:0         *0.965  0.035
 44844        1:0        2:1      +   0.125 *0.875
 44845        1:0        1:0         *0.952  0.048
 44846        1:0        1:0         *0.999  0.001
 44847        1:0        1:0         *0.765  0.235
 44848        1:0        1:0         *0.579  0.421
 44849        1:0        1:0         *0.993  0.007
 44850        1:0        1:0         *0.997  0.003
 44851        1:0        2:1      +   0.187 *0.813
 44852        1:0        1:0         *0.989  0.011
 44853        1:0        1:0         *0.998  0.002
 44854        1:0        1:0         *0.845  0.155
 44855        1:0        1:0         *0.997  0.003
 44856        1:0        1:0         *0.998  0.002
 44857        1:0        1:0         *0.991  0.009
 44858        1:0        1:0         *0.972  0.028
 44859        1:0        1:0         *0.989  0.011
 44860        1:0        1:0         *0.998  0.002
 44861        1:0        1:0         *0.993  0.007
 44862        1:0        1:0         *0.998  0.002
 44863        1:0        2:1      +   0.104 *0.896
 44864        1:0        1:0         *0.572  0.428
 44865        1:0        2:1      +   0.255 *0.745
 44866        1:0        1:0         *0.781  0.219
 44867        1:0        1:0         *0.976  0.024
 44868        1:0        1:0         *0.975  0.025
 44869        1:0        2:1      +   0.101 *0.899
 44870        1:0        1:0         *0.992  0.008
 44871        1:0        1:0         *0.997  0.003
 44872        1:0        1:0         *0.994  0.006
 44873        1:0        2:1      +   0.154 *0.846
 44874        1:0        1:0         *0.991  0.009
 44875        1:0        1:0         *0.997  0.003
 44876        1:0        1:0         *0.945  0.055
 44877        1:0        1:0         *0.997  0.003
 44878        1:0        1:0         *0.796  0.204
 44879        1:0        1:0         *0.953  0.047
 44880        1:0        1:0         *0.994  0.006
 44881        1:0        1:0         *0.995  0.005
 44882        1:0        1:0         *0.935  0.065
 44883        1:0        2:1      +   0.098 *0.902
 44884        1:0        1:0         *0.871  0.129
 44885        1:0        1:0         *0.999  0.001
 44886        1:0        1:0         *0.996  0.004
 44887        1:0        1:0         *0.99   0.01 
 44888        1:0        1:0         *0.906  0.094
 44889        1:0        1:0         *0.994  0.006
 44890        1:0        1:0         *0.946  0.054
 44891        1:0        1:0         *0.994  0.006
 44892        1:0        1:0         *0.873  0.127
 44893        1:0        1:0         *0.99   0.01 
 44894        1:0        1:0         *0.882  0.118
 44895        1:0        1:0         *0.998  0.002
 44896        1:0        1:0         *0.631  0.369
 44897        1:0        1:0         *0.998  0.002
 44898        1:0        1:0         *0.731  0.269
 44899        1:0        1:0         *0.946  0.054
 44900        1:0        1:0         *0.999  0.001
 44901        1:0        1:0         *0.995  0.005
 44902        1:0        1:0         *0.999  0.001
 44903        1:0        1:0         *0.994  0.006
 44904        1:0        1:0         *0.998  0.002
 44905        1:0        1:0         *0.997  0.003
 44906        1:0        1:0         *0.972  0.028
 44907        1:0        2:1      +   0.299 *0.701
 44908        1:0        2:1      +   0.016 *0.984
 44909        1:0        1:0         *0.889  0.111
 44910        1:0        1:0         *0.997  0.003
 44911        1:0        2:1      +   0.327 *0.673
 44912        1:0        1:0         *0.913  0.087
 44913        1:0        1:0         *0.982  0.018
 44914        1:0        1:0         *0.999  0.001
 44915        1:0        1:0         *0.95   0.05 
 44916        1:0        1:0         *0.999  0.001
 44917        1:0        1:0         *0.951  0.049
 44918        1:0        1:0         *0.999  0.001
 44919        1:0        1:0         *0.998  0.002
 44920        1:0        1:0         *0.945  0.055
 44921        1:0        1:0         *0.998  0.002
 44922        1:0        1:0         *0.999  0.001
 44923        1:0        2:1      +   0.139 *0.861
 44924        1:0        1:0         *0.945  0.055
 44925        1:0        1:0         *0.999  0.001
 44926        1:0        1:0         *0.986  0.014
 44927        1:0        1:0         *0.996  0.004
 44928        1:0        1:0         *0.999  0.001
 44929        1:0        1:0         *0.998  0.002
 44930        1:0        2:1      +   0.432 *0.568
 44931        1:0        1:0         *0.998  0.002
 44932        1:0        2:1      +   0.302 *0.698
 44933        1:0        1:0         *0.992  0.008
 44934        1:0        1:0         *0.998  0.002
 44935        1:0        1:0         *0.998  0.002
 44936        1:0        1:0         *0.996  0.004
 44937        1:0        1:0         *0.999  0.001
 44938        1:0        1:0         *0.908  0.092
 44939        1:0        1:0         *0.985  0.015
 44940        1:0        1:0         *0.997  0.003
 44941        1:0        1:0         *0.953  0.047
 44942        1:0        1:0         *0.997  0.003
 44943        1:0        1:0         *0.646  0.354
 44944        1:0        1:0         *0.996  0.004
 44945        1:0        1:0         *0.864  0.136
 44946        1:0        1:0         *0.981  0.019
 44947        1:0        2:1      +   0.219 *0.781
 44948        1:0        1:0         *0.999  0.001
 44949        1:0        1:0         *0.999  0.001
 44950        1:0        1:0         *0.985  0.015
 44951        1:0        1:0         *0.998  0.002
 44952        1:0        1:0         *0.979  0.021
 44953        1:0        1:0         *0.99   0.01 
 44954        1:0        1:0         *0.998  0.002
 44955        1:0        1:0         *0.94   0.06 
 44956        1:0        1:0         *0.999  0.001
 44957        1:0        1:0         *0.916  0.084
 44958        1:0        1:0         *0.921  0.079
 44959        1:0        2:1      +   0.416 *0.584
 44960        1:0        1:0         *0.981  0.019
 44961        1:0        1:0         *0.638  0.362
 44962        1:0        1:0         *0.931  0.069
 44963        1:0        1:0         *0.999  0.001
 44964        1:0        1:0         *0.892  0.108
 44965        1:0        1:0         *0.994  0.006
 44966        1:0        1:0         *0.998  0.002
 44967        1:0        2:1      +   0.471 *0.529
 44968        1:0        1:0         *0.983  0.017
 44969        1:0        1:0         *0.768  0.232
 44970        1:0        1:0         *0.981  0.019
 44971        1:0        1:0         *0.999  0.001
 44972        1:0        1:0         *0.999  0.001
 44973        1:0        2:1      +   0.384 *0.616
 44974        1:0        1:0         *0.503  0.497
 44975        1:0        1:0         *0.997  0.003
 44976        1:0        2:1      +   0.368 *0.632
 44977        1:0        1:0         *0.602  0.398
 44978        1:0        1:0         *0.976  0.024
 44979        1:0        1:0         *0.807  0.193
 44980        1:0        2:1      +   0.194 *0.806
 44981        1:0        2:1      +   0.423 *0.577
 44982        1:0        1:0         *0.71   0.29 
 44983        1:0        1:0         *0.618  0.382
 44984        1:0        1:0         *0.989  0.011
 44985        1:0        1:0         *0.96   0.04 
 44986        1:0        1:0         *0.987  0.013
 44987        1:0        1:0         *0.992  0.008
 44988        1:0        1:0         *0.995  0.005
 44989        1:0        2:1      +   0.074 *0.926
 44990        1:0        1:0         *0.92   0.08 
 44991        1:0        2:1      +   0.362 *0.638
 44992        1:0        1:0         *0.975  0.025
 44993        1:0        1:0         *0.83   0.17 
 44994        1:0        2:1      +   0.101 *0.899
 44995        1:0        1:0         *0.993  0.007
 44996        1:0        1:0         *0.988  0.012
 44997        1:0        1:0         *0.808  0.192
 44998        1:0        2:1      +   0.289 *0.711
 44999        1:0        1:0         *0.899  0.101
 45000        1:0        1:0         *0.982  0.018
 45001        1:0        1:0         *0.636  0.364
 45002        1:0        1:0         *0.992  0.008
 45003        1:0        1:0         *0.984  0.016
 45004        1:0        2:1      +   0.422 *0.578
 45005        1:0        2:1      +   0.016 *0.984
 45006        1:0        1:0         *0.99   0.01 
 45007        1:0        1:0         *0.999  0.001
 45008        1:0        1:0         *0.998  0.002
 45009        1:0        1:0         *0.748  0.252
 45010        1:0        1:0         *0.661  0.339
 45011        1:0        1:0         *0.99   0.01 
 45012        1:0        1:0         *0.545  0.455
 45013        1:0        1:0         *0.907  0.093
 45014        1:0        1:0         *0.934  0.066
 45015        1:0        1:0         *0.995  0.005
 45016        1:0        2:1      +   0.091 *0.909
 45017        1:0        1:0         *0.993  0.007
 45018        1:0        2:1      +   0.345 *0.655
 45019        1:0        1:0         *0.987  0.013
 45020        1:0        1:0         *0.995  0.005
 45021        1:0        1:0         *0.807  0.193
 45022        1:0        1:0         *0.944  0.056
 45023        1:0        1:0         *0.956  0.044
 45024        1:0        1:0         *0.998  0.002
 45025        1:0        1:0         *0.932  0.068
 45026        1:0        1:0         *0.993  0.007
 45027        1:0        2:1      +   0.235 *0.765
 45028        1:0        2:1      +   0.036 *0.964
 45029        1:0        2:1      +   0.457 *0.543
 45030        1:0        2:1      +   0.473 *0.527
 45031        1:0        1:0         *0.904  0.096
 45032        1:0        1:0         *0.926  0.074
 45033        1:0        1:0         *0.986  0.014
 45034        1:0        1:0         *0.679  0.321
 45035        1:0        1:0         *0.692  0.308
 45036        1:0        2:1      +   0.059 *0.941
 45037        1:0        2:1      +   0.269 *0.731
 45038        1:0        1:0         *0.979  0.021
 45039        1:0        1:0         *0.998  0.002
 45040        1:0        1:0         *0.996  0.004
 45041        1:0        1:0         *0.993  0.007
 45042        1:0        1:0         *0.997  0.003
 45043        1:0        1:0         *0.993  0.007
 45044        1:0        1:0         *0.726  0.274
 45045        1:0        1:0         *0.997  0.003
 45046        1:0        2:1      +   0.028 *0.972
 45047        1:0        1:0         *0.92   0.08 
 45048        1:0        1:0         *0.991  0.009
 45049        1:0        1:0         *0.797  0.203
 45050        1:0        2:1      +   0.241 *0.759
 45051        1:0        2:1      +   0.107 *0.893
 45052        1:0        1:0         *0.996  0.004
 45053        1:0        1:0         *0.992  0.008
 45054        1:0        1:0         *0.669  0.331
 45055        1:0        1:0         *0.993  0.007
 45056        1:0        1:0         *0.678  0.322
 45057        1:0        1:0         *0.996  0.004
 45058        1:0        1:0         *0.58   0.42 
 45059        1:0        1:0         *0.958  0.042
 45060        1:0        2:1      +   0.385 *0.615
 45061        1:0        1:0         *0.842  0.158
 45062        1:0        1:0         *0.864  0.136
 45063        1:0        1:0         *0.979  0.021
 45064        1:0        1:0         *0.984  0.016
 45065        1:0        2:1      +   0.237 *0.763
 45066        1:0        1:0         *0.961  0.039
 45067        1:0        1:0         *0.592  0.408
 45068        1:0        1:0         *0.776  0.224
 45069        1:0        1:0         *0.826  0.174
 45070        1:0        1:0         *0.994  0.006
 45071        1:0        1:0         *0.802  0.198
 45072        1:0        1:0         *0.805  0.195
 45073        1:0        1:0         *0.961  0.039
 45074        1:0        1:0         *0.643  0.357
 45075        1:0        1:0         *0.874  0.126
 45076        1:0        1:0         *0.996  0.004
 45077        1:0        2:1      +   0.07  *0.93 
 45078        1:0        1:0         *0.907  0.093
 45079        1:0        1:0         *0.991  0.009
 45080        1:0        2:1      +   0.162 *0.838
 45081        1:0        1:0         *0.763  0.237
 45082        1:0        2:1      +   0.082 *0.918
 45083        1:0        1:0         *0.97   0.03 
 45084        1:0        1:0         *0.674  0.326
 45085        1:0        1:0         *0.93   0.07 
 45086        1:0        1:0         *0.973  0.027
 45087        1:0        1:0         *0.952  0.048
 45088        1:0        1:0         *0.958  0.042
 45089        1:0        2:1      +   0.017 *0.983
 45090        1:0        2:1      +   0.228 *0.772
 45091        1:0        1:0         *0.551  0.449
 45092        1:0        2:1      +   0.446 *0.554
 45093        1:0        1:0         *0.69   0.31 
 45094        1:0        1:0         *0.946  0.054
 45095        1:0        1:0         *0.939  0.061
 45096        1:0        1:0         *0.915  0.085
 45097        1:0        1:0         *0.791  0.209
 45098        1:0        1:0         *0.663  0.337
 45099        1:0        1:0         *0.996  0.004
 45100        1:0        1:0         *0.997  0.003
 45101        1:0        1:0         *0.987  0.013
 45102        1:0        1:0         *0.768  0.232
 45103        1:0        1:0         *0.993  0.007
 45104        1:0        1:0         *0.99   0.01 
 45105        1:0        1:0         *0.99   0.01 
 45106        1:0        1:0         *0.926  0.074
 45107        1:0        1:0         *0.953  0.047
 45108        1:0        1:0         *0.814  0.186
 45109        1:0        1:0         *0.899  0.101
 45110        1:0        1:0         *0.947  0.053
 45111        1:0        2:1      +   0.08  *0.92 
 45112        1:0        1:0         *0.937  0.063
 45113        1:0        1:0         *0.707  0.293
 45114        1:0        1:0         *0.99   0.01 
 45115        1:0        2:1      +   0.486 *0.514
 45116        1:0        1:0         *0.994  0.006
 45117        1:0        1:0         *0.962  0.038
 45118        1:0        2:1      +   0.07  *0.93 
 45119        1:0        1:0         *0.991  0.009
 45120        1:0        1:0         *0.951  0.049
 45121        1:0        1:0         *0.967  0.033
 45122        1:0        1:0         *0.961  0.039
 45123        1:0        2:1      +   0.205 *0.795
 45124        1:0        1:0         *0.926  0.074
 45125        1:0        1:0         *0.989  0.011
 45126        1:0        1:0         *0.695  0.305
 45127        1:0        1:0         *0.929  0.071
 45128        1:0        1:0         *0.947  0.053
 45129        1:0        1:0         *0.991  0.009
 45130        1:0        1:0         *0.677  0.323
 45131        1:0        1:0         *0.985  0.015
 45132        1:0        1:0         *0.515  0.485
 45133        1:0        1:0         *0.882  0.118
 45134        1:0        1:0         *0.927  0.073
 45135        1:0        1:0         *0.989  0.011
 45136        1:0        1:0         *0.584  0.416
 45137        1:0        1:0         *0.956  0.044
 45138        1:0        2:1      +   0.367 *0.633
 45139        1:0        1:0         *0.775  0.225
 45140        1:0        1:0         *0.848  0.152
 45141        1:0        1:0         *0.992  0.008
 45142        1:0        1:0         *0.965  0.035
 45143        1:0        1:0         *0.723  0.277
 45144        1:0        1:0         *0.959  0.041
 45145        1:0        1:0         *0.98   0.02 
 45146        1:0        2:1      +   0.457 *0.543
 45147        1:0        1:0         *0.972  0.028
 45148        1:0        1:0         *0.993  0.007
 45149        1:0        1:0         *0.992  0.008
 45150        1:0        1:0         *0.869  0.131
 45151        1:0        1:0         *0.878  0.122
 45152        1:0        1:0         *0.61   0.39 
 45153        1:0        1:0         *0.968  0.032
 45154        1:0        1:0         *0.904  0.096
 45155        1:0        1:0         *0.981  0.019
 45156        1:0        1:0         *0.998  0.002
 45157        1:0        2:1      +   0.171 *0.829
 45158        1:0        2:1      +   0.412 *0.588
 45159        1:0        1:0         *0.984  0.016
 45160        1:0        1:0         *0.997  0.003
 45161        1:0        1:0         *0.949  0.051
 45162        1:0        1:0         *0.962  0.038
 45163        1:0        1:0         *0.998  0.002
 45164        1:0        2:1      +   0.038 *0.962
 45165        1:0        1:0         *0.612  0.388
 45166        1:0        1:0         *0.995  0.005
 45167        1:0        1:0         *0.987  0.013
 45168        1:0        1:0         *0.986  0.014
 45169        1:0        1:0         *0.632  0.368
 45170        1:0        1:0         *0.999  0.001
 45171        1:0        1:0         *0.715  0.285
 45172        1:0        1:0         *0.959  0.041
 45173        1:0        1:0         *0.997  0.003
 45174        1:0        1:0         *0.905  0.095
 45175        1:0        1:0         *0.553  0.447
 45176        1:0        1:0         *0.976  0.024
 45177        1:0        1:0         *0.991  0.009
 45178        1:0        1:0         *0.516  0.484
 45179        1:0        2:1      +   0.037 *0.963
 45180        1:0        1:0         *0.875  0.125
 45181        1:0        1:0         *0.775  0.225
 45182        1:0        1:0         *0.995  0.005
 45183        1:0        1:0         *0.92   0.08 
 45184        1:0        1:0         *0.957  0.043
 45185        1:0        1:0         *0.911  0.089
 45186        1:0        2:1      +   0.022 *0.978
 45187        1:0        1:0         *0.995  0.005
 45188        1:0        2:1      +   0.029 *0.971
 45189        1:0        1:0         *0.881  0.119
 45190        1:0        1:0         *0.98   0.02 
 45191        1:0        1:0         *0.779  0.221
 45192        1:0        1:0         *0.94   0.06 
 45193        1:0        1:0         *0.619  0.381
 45194        1:0        1:0         *0.955  0.045
 45195        1:0        1:0         *0.973  0.027
